id,name,cin,city,created_at,postal_code,street,street_number,updated_at,uri
426894,Test_OVM_21_7,110017,,2019-07-07T04:01:34.740Z,,,,2019-07-07T04:01:34.740Z,ico://sk/00110017
426899,Organizačná zložka Test3_12_12,87456123,Bratislava - mestská časť Ružinov,2019-07-07T04:01:34.781Z,83101,Trnavská cesta,100,2019-07-07T04:01:34.781Z,ico://sk/87456123_154789
426911,OJ Eva,42156424,,2019-07-07T04:01:34.851Z,,,,2019-07-07T04:01:34.851Z,ico://sk/42156424_10023
426914,test OJ MH 2014,42156424,,2019-07-07T04:01:34.863Z,,,,2019-07-07T04:01:34.863Z,ico://sk/42156424_10008
426927,TEST OVM mm,80060005,,2019-07-07T04:01:34.913Z,,,,2019-07-07T04:01:34.913Z,ico://sk/80060005
426960,PPL RÚVZ TT,610933,,2019-07-07T04:01:35.063Z,,,,2019-07-07T04:01:35.063Z,ico://sk/00610933_10001
426983,OJ test1,42156424,,2019-07-07T04:01:35.161Z,,,,2019-07-07T04:01:35.161Z,ico://sk/42156424_10028
426989,TEST OJ MM 1612_02 update,42156424,Bratislava - mestská časť Podunajské Biskupice,2019-07-07T04:01:35.184Z,84545,Súmračná,1,2019-07-07T04:01:35.184Z,ico://sk/42156424_10010
426991,Oddelenie starostlivosti o vojnových veteránov a vojenských dôchodcov,30845572,Bratislava - mestská časť Nové Mesto,2019-07-07T04:01:35.192Z,83247,Za kasárňou,,2019-07-07T04:01:35.192Z,ico://sk/30845572_10001
427002,Test_OJ_43_15,11223344,,2019-07-07T04:01:35.236Z,,,,2019-07-07T04:01:35.236Z,ico://sk/11223344_1021
427006,organizačná zložka NASES - test,42156424,,2019-07-07T04:01:35.250Z,,,,2019-07-07T04:01:35.250Z,ico://sk/42156424_10016
427016,Úrad vlády Slovenskej republiky - ÚPVS Archív,151513,Bratislava - mestská časť Staré Mesto,2019-07-07T04:01:35.290Z,81370,Námestie slobody,1,2019-07-07T04:01:35.290Z,ico://sk/00151513_10002
427017,TEST OVM TK 03,99112903,,2019-07-07T04:01:35.294Z,,,,2019-07-07T04:01:35.294Z,ico://sk/99112903
427018,OVM MM 02,80060002,,2019-07-07T04:01:35.298Z,,,,2019-07-07T04:01:35.298Z,ico://sk/80060002
427019,TEST OVM MM 3001_01,80064000,,2019-07-07T04:01:35.302Z,,,,2019-07-07T04:01:35.302Z,ico://sk/80064000
427027,Test OVM MM 3001_02,80064001,,2019-07-07T04:01:35.335Z,,,,2019-07-07T04:01:35.335Z,ico://sk/80064001
427030,Obec Dulova Ves,327000,Dulova Ves,2019-07-07T04:01:35.347Z,08252,,18,2019-07-07T04:01:35.347Z,ico://sk/00327000_10001
427034,Nases2,42156424,,2019-07-07T04:01:35.362Z,,,,2019-07-07T04:01:35.362Z,ico://sk/42156424_1
427042,TEST OJ MM 1612_02,42156424,,2019-07-07T04:01:35.392Z,,,,2019-07-07T04:01:35.392Z,ico://sk/42156424_10011
427043,Test OJ MM 1712x1,42156424,Bratislava - mestská časť Staré Mesto,2019-07-07T04:01:35.395Z,84545,Duklianska,1,2019-07-07T04:01:35.395Z,ico://sk/42156424_101
427054,Komora veterinárnych lekárov Slovenskej republiky,17317894,Bratislava - mestská časť Karlova Ves,2019-07-07T04:01:35.436Z,84104,Botanická,17,2019-07-07T04:01:35.436Z,ico://sk/17317894
427055,testovací OVM,83560360,,2019-07-07T04:01:35.440Z,,,,2019-07-07T04:01:35.440Z,ico://sk/83560360
427057,Test_OJ_05_02_2015,87456123,Bratislava - mestská časť Rača,2019-07-07T04:01:35.447Z,,Trnavská cesta,100,2019-07-07T04:01:35.447Z,ico://sk/87456123_3005
427068,test OJ OJ OJ,42156424,,2019-07-07T04:01:35.490Z,,,,2019-07-07T04:01:35.490Z,ico://sk/42156424_10004
427070,TEST OJ MM 1401_1,42156424,Bratislava - mestská časť Ružinov,2019-07-07T04:01:35.498Z,84545,Kratka,1,2019-07-07T04:01:35.498Z,ico://sk/42156424_10014
427071,Obec Jestice,649589,Hostice,2019-07-07T04:01:35.502Z,98004,Jestice,27,2019-07-07T04:01:35.502Z,ico://sk/00649589_99999
427073,Okresný súd Vranov nad Topľou - PMS,165981,Vranov nad Topľou,2019-07-07T04:01:35.509Z,09332,M.R.Štefánika,874,2019-07-07T04:01:35.509Z,ico://sk/00165981_10001
427074,Okresný súd Nitra - PMS,165662,Nitra,2019-07-07T04:01:35.513Z,94968,Štúrova,9,2019-07-07T04:01:35.513Z,ico://sk/00165662_10001
427075,Okresný súd Čadca - PMS,165743,Čadca,2019-07-07T04:01:35.517Z,2221,17. novembra,,2019-07-07T04:01:35.517Z,ico://sk/00165743_10001
427076,test oj,42156424,,2019-07-07T04:01:35.520Z,,,,2019-07-07T04:01:35.520Z,ico://sk/42156424_10027
427079,zmenená testovacia OJ,42156424,,2019-07-07T04:01:35.531Z,,,,2019-07-07T04:01:35.531Z,ico://sk/42156424_10005
427083,Obec Nižná,314684,Nižná,2019-07-07T04:01:35.545Z,02743,Ul. Nová doba,506,2019-07-07T04:01:35.545Z,ico://sk/00314684
427091,Okresný súd Malacky-PMS,42128226,Malacky,2019-07-07T04:01:35.575Z,90119,Mierové námestie,10,2019-07-07T04:01:35.575Z,ico://sk/42128226_10001
427162,T OJ7,42156424,,2019-07-07T04:01:35.885Z,,,,2019-07-07T04:01:35.885Z,ico://sk/42156424_10030
427173,Okresný súd Bratislava I - PMS,39471,Bratislava - mestská časť Ružinov,2019-07-07T04:01:35.927Z,81244,Záhradnícka,101045,2019-07-07T04:01:35.927Z,ico://sk/00039471_10001
427348,"Správca - G & B KONKURZY A REŠTRUKTURALIZÁCIE, k.s.",484853570505,Levice,2019-07-07T04:01:36.629Z,,SNP,56,2019-07-07T04:01:36.629Z,ico://sk/484853570505
427301,Úrad vlády Slovenskej republiky - CRZ,151513,,2019-07-07T04:01:36.447Z,,,,2019-07-07T04:01:36.447Z,ico://sk/00151513_10005
427303,Agroinštitút Nitra,36858749,Nitra,2019-07-07T04:01:36.454Z,94901,Akademická,,2019-07-07T04:01:36.454Z,ico://sk/36858749_10001
427307,Test_OVM_22_7_OJ,110014,,2019-07-07T04:01:36.470Z,,,,2019-07-07T04:01:36.470Z,ico://sk/00110014_10001
427309,TEST_DNES_16_11_UP2,11223344,Bratislava - mestská časť Podunajské Biskupice,2019-07-07T04:01:36.477Z,9876543211,Trnavská Cesta,100,2019-07-07T04:01:36.477Z,ico://sk/11223344_10002
427330,Mestské kultúrne a osvetové stredisko Snina,42089697,Snina,2019-07-07T04:01:36.560Z,06901,,95,2019-07-07T04:01:36.560Z,ico://sk/42089697_10001
427331,Centrum pedagogicko - psychologického poradenstva a prevencie Kysucké Nové Mesto,37901273,Kysucké Nové Mesto,2019-07-07T04:01:36.564Z,02401,,2740,2019-07-07T04:01:36.564Z,ico://sk/37901273_10001
427346,"Správca - Luptáková Viera, JUDr.",484853570502,Košice,2019-07-07T04:01:36.622Z,,Mlynská,28,2019-07-07T04:01:36.622Z,ico://sk/484853570502
427347,"Správca - Szalontay Tomáš, Mgr.",484853570504,Košice,2019-07-07T04:01:36.625Z,,Žriedlová,3,2019-07-07T04:01:36.625Z,ico://sk/484853570504
427349,"Správca - Kyseľová Jana, Mgr.",484853570507,Bratislava,2019-07-07T04:01:36.632Z,,Laurinská,3,2019-07-07T04:01:36.632Z,ico://sk/484853570507
427350,"Správca - Figura Marek, Mgr. Bc.",484853570509,Prešov,2019-07-07T04:01:36.636Z,,Puškinova,16,2019-07-07T04:01:36.636Z,ico://sk/484853570509
427351,"Správca - Fabriciusová Lucia, JUDr.",484853570511,Banská Bystrica,2019-07-07T04:01:36.639Z,,J. A. Komenského,18B,2019-07-07T04:01:36.639Z,ico://sk/484853570511
427352,"Správca - Koncová Barbora, Mgr.",484853570515,Trenčín,2019-07-07T04:01:36.643Z,,Legionárska,7158/5,2019-07-07T04:01:36.643Z,ico://sk/484853570515
427353,"Správca - Kozár Štefan, Ing. Mgr.",484853570519,Nitra,2019-07-07T04:01:36.647Z,,Janka Kráľa,104,2019-07-07T04:01:36.647Z,ico://sk/484853570519
427354,"Správca - Poláčková Veronika, JUDr., LL.M",484853570521,Bratislava,2019-07-07T04:01:36.650Z,,Ivánska cesta,30/B,2019-07-07T04:01:36.650Z,ico://sk/484853570521
427355,"Správca - DAREKON, k. s.",484853570523,Trnava,2019-07-07T04:01:36.654Z,,Pekárska,11,2019-07-07T04:01:36.654Z,ico://sk/484853570523
427356,"Správca - Strelák Alan, JUDr.",484853570524,Bratislava,2019-07-07T04:01:36.657Z,,Na vŕšku,12,2019-07-07T04:01:36.657Z,ico://sk/484853570524
427359,"JUDr. Kristína Ehnová, notár",37921118,Bytča,2019-07-07T04:01:36.668Z,,Štefánikova,,2019-07-07T04:01:36.668Z,ico://sk/37921118
427363,"Správca - Krumpolcová Šutková Mária, JUDr.",484853570513,Bratislava,2019-07-07T04:01:36.682Z,,Dostojevského rad,5,2019-07-07T04:01:36.682Z,ico://sk/484853570513
427364,"Správca - Michaľov Lukáš, JUDr.",484853570514,Košice,2019-07-07T04:01:36.686Z,,Thurzova,6,2019-07-07T04:01:36.686Z,ico://sk/484853570514
427365,"Správca - Žoldoš Peter, Mgr.",484853570516,Košice,2019-07-07T04:01:36.689Z,,Žriedlová,3,2019-07-07T04:01:36.689Z,ico://sk/484853570516
427366,"Správca - Tkáčová Katarína, Ing.",484853570517,Detva,2019-07-07T04:01:36.693Z,,Záhradná,863/8,2019-07-07T04:01:36.693Z,ico://sk/484853570517
427367,"Správca - 1st restructuring, k. s.",484853570518,Bratislava,2019-07-07T04:01:36.696Z,,Kominárska,"2, 4",2019-07-07T04:01:36.696Z,ico://sk/484853570518
427368,"Správca - Insolvenčný správca, k. s.",484853570522,Trnava,2019-07-07T04:01:36.700Z,,Námestie SNP,3,2019-07-07T04:01:36.700Z,ico://sk/484853570522
427729,"Správca - bnt restructuring, k.s.",48485357,Bratislava,2019-07-07T04:01:38.150Z,,Cintorínska,7,2019-07-07T04:01:38.150Z,ico://sk/48485357_00284
427813,"Správca - Karlíková Alexandra, JUDr.",484853570501,Bratislava,2019-07-07T04:01:38.785Z,,Blatnícka,3,2019-07-07T04:01:38.785Z,ico://sk/484853570501
427814,"Správca - Areko Group, k. s.",484853570503,Košice,2019-07-07T04:01:38.789Z,,Vrátna,28,2019-07-07T04:01:38.789Z,ico://sk/484853570503
427815,"Správca - Bodová Viera, JUDr.",484853570506,Košice,2019-07-07T04:01:38.794Z,,Žižkova,6,2019-07-07T04:01:38.794Z,ico://sk/484853570506
427816,"Správca - Plško Peter, Mgr.",484853570508,Trenčín,2019-07-07T04:01:38.799Z,,Legionárska,6434/2,2019-07-07T04:01:38.799Z,ico://sk/484853570508
427817,"Správca - Kubíková Katarína, Mgr.",484853570510,Bratislava,2019-07-07T04:01:38.803Z,,Prievozská,4B,2019-07-07T04:01:38.803Z,ico://sk/484853570510
427846,"Správca - Straka Štefan, JUDr.",48485357,Košice,2019-07-07T04:01:38.933Z,,Krmanova,1,2019-07-07T04:01:38.933Z,ico://sk/48485357_00095
427889,"Správca - Benko Marek, JUDr., LLM",484853570267,Bratislava,2019-07-07T04:01:39.132Z,,Záhradnícka,46,2019-07-07T04:01:39.132Z,ico://sk/484853570267
427890,"Správca - Šimová Zuzana, JUDr.",484853570269,Lučenec,2019-07-07T04:01:39.138Z,,Komenského,18,2019-07-07T04:01:39.138Z,ico://sk/484853570269
427891,"Správca - Tonhauser Peter, JUDr.",484853570275,Banská Bystrica,2019-07-07T04:01:39.143Z,,Námestie SNP,17,2019-07-07T04:01:39.143Z,ico://sk/484853570275
427892,"Správca - Kapolka Miroslav, Ing.",484853570276,Bratislava,2019-07-07T04:01:39.147Z,,Kominárska,2,2019-07-07T04:01:39.147Z,ico://sk/484853570276
427893,"Správca - Fraňová Viera, Ing. Mgr.",484853570277,Pezinok,2019-07-07T04:01:39.152Z,,Holubyho,16,2019-07-07T04:01:39.152Z,ico://sk/484853570277
427894,"Správca - HMG Recovery, k.s.",484853570279,Žilina,2019-07-07T04:01:39.156Z,,Sládkovičova,6,2019-07-07T04:01:39.156Z,ico://sk/484853570279
427895,"Správca - Slovenská insolvenčná, k. s.",484853570280,Nitra,2019-07-07T04:01:39.161Z,,Párovská,26,2019-07-07T04:01:39.161Z,ico://sk/484853570280
427896,"Správca - Belaňová Mária, Mgr.",484853570281,Prievidza,2019-07-07T04:01:39.166Z,,Ul. Matice slovenskej,17,2019-07-07T04:01:39.166Z,ico://sk/484853570281
427897,"Správca - bnt restructuring, k.s.",484853570284,Bratislava,2019-07-07T04:01:39.170Z,,Cintorínska,7,2019-07-07T04:01:39.170Z,ico://sk/484853570284
427898,"Správca - Konkurzy a reštrukturalizácie, v. o. s.",484853570290,Dolný Kubín,2019-07-07T04:01:39.176Z,,M. R. Štefánika,1821,2019-07-07T04:01:39.176Z,ico://sk/484853570290
427899,"Správca - Reštrukturalizačná a konkurzná, k.s.",484853570291,Bratislava,2019-07-07T04:01:39.180Z,,Ľubinská,18,2019-07-07T04:01:39.180Z,ico://sk/484853570291
427900,"Správca - Dlhopolec Ivan, JUDr.",484853570308,Zvolen,2019-07-07T04:01:39.184Z,,Nám. SNP,27,2019-07-07T04:01:39.184Z,ico://sk/484853570308
427901,"Správca - Buricová Andrea, Mgr.",484853570310,Dolný Kubín,2019-07-07T04:01:39.188Z,,Hviezdoslavovo nám.,27,2019-07-07T04:01:39.188Z,ico://sk/484853570310
427902,"Správca - Šperková Andrea, Mgr.",484853570311,Čadca,2019-07-07T04:01:39.192Z,,Palárikova,76,2019-07-07T04:01:39.192Z,ico://sk/484853570311
427903,"Správca - Barkoci Stanislav, JUDr.",484853570313,Nitra,2019-07-07T04:01:39.196Z,,Hollého,10,2019-07-07T04:01:39.196Z,ico://sk/484853570313
427904,"Správca - Lempochnerová Naďa, Ing.",484853570314,Halič,2019-07-07T04:01:39.200Z,,Partizánska,15,2019-07-07T04:01:39.200Z,ico://sk/484853570314
427905,"Správca - Besler Vladimír, Ing.",484853570317,Trebišov,2019-07-07T04:01:39.207Z,,Cukrovarská,26,2019-07-07T04:01:39.207Z,ico://sk/484853570317
427906,"Správca - Plichta Jaroslav, JUDr.",484853570318,Dolný Kubín,2019-07-07T04:01:39.216Z,,Radlinského,1718,2019-07-07T04:01:39.216Z,ico://sk/484853570318
427907,"Správca - Selvek Róbert, JUDr.",484853570320,Košice,2019-07-07T04:01:39.224Z,,Němcovej,30,2019-07-07T04:01:39.224Z,ico://sk/484853570320
427908,"Správca - Timár Myjavcová Eva, Mgr.",484853570322,Šaľa,2019-07-07T04:01:39.228Z,,Štúrova,42,2019-07-07T04:01:39.228Z,ico://sk/484853570322
427909,"Správca - Pataj Marián, JUDr.",484853570324,Banská Bystrica,2019-07-07T04:01:39.233Z,,J. Chalupku,8,2019-07-07T04:01:39.233Z,ico://sk/484853570324
427910,"Správca - ADVO INSOLVENCY, k. s.",484853570325,Piešťany,2019-07-07T04:01:39.239Z,,Sládkovičova,2069/10A,2019-07-07T04:01:39.239Z,ico://sk/484853570325
427911,"Správca - Longauerová Radka, Mgr.",484853570326,Banská Bystrica,2019-07-07T04:01:39.246Z,,Horná,65/A,2019-07-07T04:01:39.246Z,ico://sk/484853570326
427912,"Správca - Mularčíková Barbora, JUDr.",484853570457,Bratislava,2019-07-07T04:01:39.253Z,,Nám. M. Benku,15,2019-07-07T04:01:39.253Z,ico://sk/484853570457
427913,"Správca - Kováčik Ján, Mgr.",484853570459,Bratislava,2019-07-07T04:01:39.260Z,,Odborárske nám.,3,2019-07-07T04:01:39.260Z,ico://sk/484853570459
427914,"Správca - Medviď Michael, JUDr.",484853570460,Košice,2019-07-07T04:01:39.267Z,,Štúrova,27,2019-07-07T04:01:39.267Z,ico://sk/484853570460
427915,"Správca - KP recovery, k.s.",484853570461,Bratislava,2019-07-07T04:01:39.273Z,,Tyršovo nábrežie,12,2019-07-07T04:01:39.273Z,ico://sk/484853570461
427916,"Správca - Žoldoš Peter, Mgr. Ing. MVDr., PhD.",484853570463,Poprad - Matejovce,2019-07-07T04:01:39.280Z,,Staničná,9,2019-07-07T04:01:39.280Z,ico://sk/484853570463
427917,"Správca - Mikáči Marian, JUDr.",484853570465,Bratislava,2019-07-07T04:01:39.284Z,,Prievozská,4,2019-07-07T04:01:39.284Z,ico://sk/484853570465
427918,"Správca - Jaroščák Jozef, JUDr.",484853570447,Bardejov,2019-07-07T04:01:39.288Z,,Radničné námestie,33,2019-07-07T04:01:39.288Z,ico://sk/484853570447
427919,"Správca - Ferenčíková Milota, JUDr., PhD.",484853570448,Martin,2019-07-07T04:01:39.293Z,,P. Mudroňa,505/5,2019-07-07T04:01:39.293Z,ico://sk/484853570448
427920,"Správca - Sušina Kristián, Ing., PhD.",484853570450,Košice,2019-07-07T04:01:39.298Z,,Garbiarska,5,2019-07-07T04:01:39.298Z,ico://sk/484853570450
427921,"Správca - Pirohár Anett, Ing.",484853570453,Bratislava,2019-07-07T04:01:39.303Z,,Jaskový rad,189,2019-07-07T04:01:39.303Z,ico://sk/484853570453
427922,"Správca - Šperka Miroslav, Ing. Mgr., LL.M",484853570454,Banská Bystrica,2019-07-07T04:01:39.307Z,,Kapitulská,12,2019-07-07T04:01:39.307Z,ico://sk/484853570454
427925,"Správca - Dobrocká Janka, Ing., MBA",484853570293,Lučenec,2019-07-07T04:01:39.320Z,,Rádayho,8,2019-07-07T04:01:39.320Z,ico://sk/484853570293
427926,"Správca - Jacko Martin, JUDr.",484853570268,Bratislava,2019-07-07T04:01:39.327Z,,Zámocké schody,2/A,2019-07-07T04:01:39.327Z,ico://sk/484853570268
427927,"Správca - Beňová Ľubomíra, Mgr.",484853570270,Komárno,2019-07-07T04:01:39.333Z,,Záhradnícka,10,2019-07-07T04:01:39.333Z,ico://sk/484853570270
427928,"Správca - Gallová Marína, Mgr.",484853570271,Martin,2019-07-07T04:01:39.339Z,,Jilemnického,30,2019-07-07T04:01:39.339Z,ico://sk/484853570271
427929,"Správca - Hipp Róbert, JUDr.",484853570272,Nitra,2019-07-07T04:01:39.345Z,,Farská,33/ I.p.,2019-07-07T04:01:39.345Z,ico://sk/484853570272
427930,"Správca - Plichtová Eva, JUDr., PhD.",484853570273,Dolný Kubín,2019-07-07T04:01:39.350Z,,Radlinského,1718,2019-07-07T04:01:39.350Z,ico://sk/484853570273
427931,"Správca - Vrška Pavel, Mgr.",484853570274,Veľký Krtíš,2019-07-07T04:01:39.354Z,,M.R. Štefánika,2,2019-07-07T04:01:39.354Z,ico://sk/484853570274
427932,"Správca - Hlad Miroslav, Mgr.",484853570278,Kysucké Nové Mesto,2019-07-07T04:01:39.358Z,,Vajanského,588,2019-07-07T04:01:39.358Z,ico://sk/484853570278
427933,"Správca - Hurtiš Martin, Mgr.",484853570282,Prievidza,2019-07-07T04:01:39.362Z,,Matice Slovenskej,17,2019-07-07T04:01:39.362Z,ico://sk/484853570282
427934,"Správca - Divulitová Mária, JUDr.",484853570283,Humenné,2019-07-07T04:01:39.367Z,,Kukorelliho,58,2019-07-07T04:01:39.367Z,ico://sk/484853570283
427935,"Správca - SKKS, k.s.",484853570285,Dubnica nad Váhom,2019-07-07T04:01:39.371Z,,Námestie Matice slovenskej,4262/23,2019-07-07T04:01:39.371Z,ico://sk/484853570285
427936,Správca - AB restructuring k. s.,484853570327,Bratislava,2019-07-07T04:01:39.375Z,,Dostojevského,19,2019-07-07T04:01:39.375Z,ico://sk/484853570327
427937,"Správca - Chovanová Stela, Mgr.",484853570328,Zvolen,2019-07-07T04:01:39.380Z,,J. Kozáčeka,13,2019-07-07T04:01:39.380Z,ico://sk/484853570328
427938,"Správca - Grendel Peter, JUDr. Ing., PhD.",484853570329,Košice,2019-07-07T04:01:39.384Z,,Štúrova,27,2019-07-07T04:01:39.384Z,ico://sk/484853570329
427939,"Správca - Jančiar Slavomír, Mgr.",484853570330,Zvolen,2019-07-07T04:01:39.388Z,,J. Kozáčeka,13,2019-07-07T04:01:39.388Z,ico://sk/484853570330
427940,"Správca - Kasatkin Alexander, JUDr.",484853570331,Žiar nad Hronom,2019-07-07T04:01:39.392Z,,SNP,19,2019-07-07T04:01:39.392Z,ico://sk/484853570331
427941,"Správca - Novosad Peter, JUDr.",484853570333,Prešov,2019-07-07T04:01:39.396Z,,Masarykova,16,2019-07-07T04:01:39.396Z,ico://sk/484853570333
427942,"Správca - Chlapík Martin, JUDr. Ing.",484853570334,Žilina,2019-07-07T04:01:39.401Z,,Sládkovičova,167/13,2019-07-07T04:01:39.401Z,ico://sk/484853570334
427943,"Správca - Podunajská konkurzná, k. s.",484853570336,Nána,2019-07-07T04:01:39.404Z,,1. mája,6,2019-07-07T04:01:39.404Z,ico://sk/484853570336
427944,"Správca - Bako Jaroslav, JUDr.",484853570338,Zvolen,2019-07-07T04:01:39.408Z,,J. Kozáčeka,13E,2019-07-07T04:01:39.408Z,ico://sk/484853570338
427945,"Správca - Forgáč Peter, Mgr.",484853570340,Bratislava,2019-07-07T04:01:39.412Z,,Zámocká,14,2019-07-07T04:01:39.412Z,ico://sk/484853570340
427946,"Správca - Aksamit Martin, JUDr.",484853570344,Bratislava,2019-07-07T04:01:39.416Z,,Michalská,14,2019-07-07T04:01:39.416Z,ico://sk/484853570344
427947,"Správca - Čalfa Tomáš, Mgr. Ing.",484853570346,Bratislava,2019-07-07T04:01:39.421Z,,Pribišova,31,2019-07-07T04:01:39.421Z,ico://sk/484853570346
427948,"Správca - Kiča Michal, Mgr.",484853570458,Bratislava,2019-07-07T04:01:39.425Z,,Prievozská,4B,2019-07-07T04:01:39.425Z,ico://sk/484853570458
427949,"Správca - Arendacký Peter, Mgr.",484853570462,Bratislava,2019-07-07T04:01:39.429Z,,Čapkova,2,2019-07-07T04:01:39.429Z,ico://sk/484853570462
427950,"Správca - Žoldošová Anna, JUDr. Ing.",484853570464,Poprad - Matejovce,2019-07-07T04:01:39.433Z,,Staničná,9,2019-07-07T04:01:39.433Z,ico://sk/484853570464
427951,"Správca - Galgoczy Martin, JUDr.",484853570466,Trebišov,2019-07-07T04:01:39.436Z,,M.R.Štefánika,1832,2019-07-07T04:01:39.436Z,ico://sk/484853570466
427952,"Správca - Babeľa Miroslav, Mgr. Ing.",484853570468,Považská Bystrica,2019-07-07T04:01:39.440Z,,Centrum,27/32,2019-07-07T04:01:39.440Z,ico://sk/484853570468
427953,"Správca - Správcovský dom, k.s.",484853570469,Partizánske,2019-07-07T04:01:39.444Z,,Nitrianska,42,2019-07-07T04:01:39.444Z,ico://sk/484853570469
427954,"Správca - Jakubis Bohdan, JUDr.",484853570470,Bratislava,2019-07-07T04:01:39.448Z,,Zámocká,10,2019-07-07T04:01:39.448Z,ico://sk/484853570470
427955,"Správca - JUDr. Ďurčeková, správca k.s.",484853570471,Banská Bystrica,2019-07-07T04:01:39.451Z,,Námestie slobody,5,2019-07-07T04:01:39.451Z,ico://sk/484853570471
427956,"Správca - Demčák Stanislav, JUDr.",484853570476,Bratislava,2019-07-07T04:01:39.455Z,,Štefánikova,8,2019-07-07T04:01:39.455Z,ico://sk/484853570476
427957,"Správca - Kubriková Veronika, JUDr., PhD.",484853570478,Bratislava,2019-07-07T04:01:39.459Z,,Vajnorská,100/A,2019-07-07T04:01:39.459Z,ico://sk/484853570478
427958,"Správca - Kovalčuková Ingrid, JUDr.",484853570479,Košice,2019-07-07T04:01:39.463Z,,Čajakova,1,2019-07-07T04:01:39.463Z,ico://sk/484853570479
427959,"Správca - Jurčo Ľuboš, Mgr.",484853570286,Bratislava,2019-07-07T04:01:39.467Z,,Pribinova,25,2019-07-07T04:01:39.467Z,ico://sk/484853570286
427960,"Správca - Brož Michal, JUDr.",484853570287,Ružomberok,2019-07-07T04:01:39.471Z,,A. Bernoláka,6,2019-07-07T04:01:39.471Z,ico://sk/484853570287
427961,"Správca - Flíder Vladimír, JUDr.",484853570288,Zvolen,2019-07-07T04:01:39.478Z,,Trhová,1,2019-07-07T04:01:39.478Z,ico://sk/484853570288
427962,"Správca - SKKP, k. s.",484853570289,Bratislava,2019-07-07T04:01:39.482Z,,Panenská,24,2019-07-07T04:01:39.482Z,ico://sk/484853570289
427963,"Správca - Gregorová Gabriela, Ing.",484853570292,Žilina,2019-07-07T04:01:39.486Z,,Andreja Kmeťa,19,2019-07-07T04:01:39.486Z,ico://sk/484853570292
427964,"Správca - Marko Dušan, Mgr.",484853570294,Bratislava,2019-07-07T04:01:39.491Z,,Kominárska,"2, 4",2019-07-07T04:01:39.491Z,ico://sk/484853570294
427965,"Správca - Adamcová Janette, Mgr.",484853570295,Myjava,2019-07-07T04:01:39.495Z,,Staromyjavská,1031/14,2019-07-07T04:01:39.495Z,ico://sk/484853570295
427966,"Správca - Lisák Vladimír, JUDr.",484853570296,Michalovce,2019-07-07T04:01:39.499Z,,Sama Chalupku,10,2019-07-07T04:01:39.499Z,ico://sk/484853570296
427967,"Správca - Kirňak Martin, JUDr.",484853570298,Prešov,2019-07-07T04:01:39.503Z,,Vajanského,43,2019-07-07T04:01:39.503Z,ico://sk/484853570298
427968,"Správca - Nižňanský Jaroslav, Mgr.",484853570299,Bratislava,2019-07-07T04:01:39.508Z,,Panenská,13,2019-07-07T04:01:39.508Z,ico://sk/484853570299
427969,"Správca - Duhoň Peter, Ing.",484853570297,Košice - Šaca,2019-07-07T04:01:39.512Z,,Učňovská,1,2019-07-07T04:01:39.512Z,ico://sk/484853570297
427970,"Správca - Petrášová Laiferová Jana, Mgr.",484853570300,Piešťany,2019-07-07T04:01:39.516Z,,Royova,9,2019-07-07T04:01:39.516Z,ico://sk/484853570300
427971,"Správca - Olekšák Marek, JUDr.",484853570305,Martin,2019-07-07T04:01:39.519Z,,Helsinská,33,2019-07-07T04:01:39.519Z,ico://sk/484853570305
427972,"Správca - Janšo Daniel, JUDr.",484853570309,Banská Bystrica,2019-07-07T04:01:39.523Z,,Horná,2,2019-07-07T04:01:39.523Z,ico://sk/484853570309
427973,"Správca - Szabóová Zuzana, JUDr.",484853570312,Nové Zámky,2019-07-07T04:01:39.527Z,,L. Kassáka,8,2019-07-07T04:01:39.527Z,ico://sk/484853570312
427974,"Správca - Hofierková Xénia, Mgr.",484853570315,Trenčín,2019-07-07T04:01:39.531Z,,Mierové námestie,37,2019-07-07T04:01:39.531Z,ico://sk/484853570315
427975,"Správca - Zemanovič Branislav, Mgr.",484853570316,Trenčín,2019-07-07T04:01:39.538Z,,Piaristická,44,2019-07-07T04:01:39.538Z,ico://sk/484853570316
427976,"Správca - Bojo Vevurková Marta, JUDr.",484853570319,Námestovo,2019-07-07T04:01:39.542Z,,ul. Mieru,312/13,2019-07-07T04:01:39.542Z,ico://sk/484853570319
427977,"Správca - Timár Tibor, JUDr.",484853570321,Šaľa,2019-07-07T04:01:39.546Z,,Štúrova,42,2019-07-07T04:01:39.546Z,ico://sk/484853570321
427978,"Správca - Sandtner Lucia, Ing., PhD.",484853570323,Senica,2019-07-07T04:01:39.550Z,,Hviezdoslavova,477,2019-07-07T04:01:39.550Z,ico://sk/484853570323
427979,"Správca - Hutňanová Ivana, JUDr.",484853570332,Bratislava,2019-07-07T04:01:39.554Z,,Krížna,38,2019-07-07T04:01:39.554Z,ico://sk/484853570332
427980,"Správca - Kuruc Dušan, Ing.",484853570481,Humenné,2019-07-07T04:01:39.558Z,,Štefánikova,18,2019-07-07T04:01:39.558Z,ico://sk/484853570481
427981,"Správca - Betáková Krkošková Zuzana, JUDr.",484853570482,Bratislava,2019-07-07T04:01:39.562Z,,Révová,7,2019-07-07T04:01:39.562Z,ico://sk/484853570482
